scheduler_execution_mark_blocked|API||Before Insert|scheduler_execution_mark_blocked|All|0|2693|2026-07-31 12:33|2026-09-11 18:34|Administrator
scheduler_execution_reject_for_correction|API||Before Insert|scheduler_execution_reject_for_correction|All|0|2287|2026-08-03 19:49|2026-09-11 18:34|Administrator
scheduler_execution_resume_work|API||Before Insert|scheduler_execution_resume_work|All|0|1750|2026-07-31 12:33|2026-09-11 18:34|Administrator
scheduler_execution_start_work|API||Before Insert|scheduler_execution_start_work|All|0|1667|2026-07-31 12:33|2026-09-11 18:34|Administrator
scheduler_execution_submit_for_verification|API||Before Insert|scheduler_execution_submit_for_verification|All|0|4271|2026-07-31 12:33|2026-09-11 18:34|Administrator
scheduler_execution_verify|API||Before Insert|scheduler_execution_verify|All|0|2969|2026-08-03 19:48|2026-09-11 18:34|Administrator
SI Bypass Project Customer Validation|DocType Event|Sales Invoice|Before Validate||All|1|271|2026-05-21 14:07|2026-09-11 18:12|Administrator
si_bulk_field_update|API||Before Insert|si_bulk_field_update|All|1|652|2026-05-21 14:14|2026-09-10 15:58|Administrator
sync_sales_invoice_to_zoho|DocType Event|Sales Invoice|After Submit||All|0|3605|2026-05-20 15:51|2026-05-20 16:41|mohan@bitssecureit.com
sync_sales_order_to_zoho|DocType Event|Sales Order|After Submit||All|0|3545|2026-05-20 15:51|2026-05-20 16:41|mohan@bitssecureit.com
Task Completion Validation (Blocked Prior Statuses)|DocType Event|Task|Before Save||All|1|574|2026-07-30 14:17|2026-09-10 10:08|Administrator
Task Milestone Validation|DocType Event|Task|Before Save||All|1|263|2026-07-30 14:18|2026-09-10 10:07|Administrator
Teams Schedule Sender|Scheduler Event||Before Insert||All|0|660|2026-04-29 14:21|2026-04-29 19:09|mohan@bitssecureit.com
Teams Send Schedule Webhook|API||Before Insert|send_teams_schedule|All|0|1070|2026-04-28 20:58|2026-09-11 18:34|Administrator
Tech Task Scheduler - Pre-Submission Validation|DocType Event|Tech Task Scheduler|Before Submit||All|1|6632|2026-07-28 22:16|2026-08-21 11:57|Administrator
Update Presales Dashboard JS|API||Before Insert|update_presales_dashboard_js|All|1|3641|2026-05-30 20:38|2026-05-30 21:09|mohan@bitssecureit.com
Write CSV File|API||Before Insert|write_csv_file|All|1|347|2026-05-08 10:02|2026-09-10 15:58|Administrator
zoho_amount_fix|API||Before Insert|zoho_amount_fix|All|1|4573|2026-06-09 14:19|2026-06-09 14:37|mohan@bitssecureit.com
zoho_bill_migrate|API||Before Insert|zoho_bill_migrate|All|1|65763|2026-05-23 13:59|2026-06-09 13:00|mohan@bitssecureit.com
zoho_books_test_org|API||Before Insert|zoho_books_test_org|All|1|837|2026-05-04 18:27|2026-09-10 15:58|Administrator
zoho_cleanup|API||Before Insert|zoho_cleanup|All|1|6783|2026-05-25 10:13|2026-05-26 10:52|mohan@bitssecureit.com
zoho_discover_company|API||Before Insert|zoho_discover_company|All|1|1416|2026-05-04 18:42|2026-09-10 15:58|Administrator
zoho_fetch_test|API||Before Insert|zoho_fetch_test|All|1|4372|2026-06-09 11:42|2026-09-10 15:58|Administrator
zoho_invoice_fetch|API||Before Insert|zoho_invoice_fetch|All|0|2013|2026-05-21 14:31|2026-09-11 18:34|Administrator
zoho_migrate|API||Before Insert|zoho_migrate|All|1|14993|2026-05-20 15:48|2026-09-10 15:58|Administrator
zoho_outbound_customer|DocType Event|Customer|After Save||All|1|2854|2026-05-04 21:22|2026-05-04 21:22|mohan@bitssecureit.com
zoho_outbound_item|DocType Event|Item|After Save||All|1|2443|2026-05-04 21:22|2026-05-04 21:22|mohan@bitssecureit.com
zoho_outbound_payment_entry|DocType Event|Payment Entry|After Submit||All|1|3545|2026-05-04 21:24|2026-05-04 21:24|mohan@bitssecureit.com
zoho_outbound_purchase_invoice|DocType Event|Purchase Invoice|After Submit||All|1|3105|2026-05-04 21:24|2026-05-04 21:24|mohan@bitssecureit.com
zoho_outbound_sales_invoice|DocType Event|Sales Invoice|After Submit||All|1|3147|2026-05-04 21:24|2026-05-04 21:24|mohan@bitssecureit.com
zoho_outbound_supplier|DocType Event|Supplier|After Save||All|1|2539|2026-05-04 21:22|2026-05-04 21:22|mohan@bitssecureit.com
zoho_payment_migrate|API||Before Insert|zoho_payment_migrate|All|1|28619|2026-05-23 17:08|2026-06-09 13:29|mohan@bitssecureit.com
zoho_people_checkin_sync|Scheduler Event||Before Insert||Hourly|0|6036|2026-05-15 19:18|2026-05-15 19:18|erp@bitssecureit.com
zoho_people_checkin_webhook|API||Before Insert|zoho_people_checkin_webhook|All|0|4033|2026-05-15 19:21|2026-05-15 19:21|erp@bitssecureit.com
zoho_phase1_backfill|API||Before Insert|zoho_phase1_backfill|All|1|10055|2026-05-04 18:49|2026-09-10 15:58|Administrator
zoho_phase1_enrich|API||Before Insert|zoho_phase1_enrich|All|1|3923|2026-05-04 19:08|2026-09-10 15:58|Administrator
zoho_project_fetch|API||Before Insert|zoho_project_fetch|All|0|912|2026-05-21 14:32|2026-09-11 18:34|Administrator
zoho_receipt_migrate|API||Before Insert|zoho_receipt_migrate|All|1|17663|2026-05-25 10:59|2026-05-26 10:52|mohan@bitssecureit.com
zoho_so_po_migrate|API||Before Insert|zoho_so_po_migrate|All|1|16899|2026-06-09 11:54|2026-09-10 15:58|Administrator
zoho_sync_retry|Scheduler Event||Before Insert||Cron|0|7037|2026-05-20 16:55|2026-05-20 16:55|mohan@bitssecureit.com
zoho_test_customer_sync|API||Before Insert|zoho_test_customer_sync|All|1|3341|2026-05-04 18:35|2026-09-10 15:58|Administrator
zoho_token_health|Scheduler Event||Before Insert||Hourly|0|1146|2026-05-04 21:18|2026-05-04 21:18|mohan@bitssecureit.com
zoho_webhook|API||Before Insert|zoho_webhook|All|0|5941|2026-05-04 21:25|2026-05-04 21:25|mohan@bitssecureit.com
ZZ BACKUP - aira_ai_gateway - 2026-08-24 (pre scheduler_assistant)|API||Before Insert|aira_ai_gateway_backup_20260824|All|1|7486|2026-08-24 18:26|2026-08-24 18:26|mohan@bitssecureit.com
ZZ BACKUP - generate_scheduler_execution - 2026-08-04|API||Before Insert|zz_backup_generate_scheduler_execution|All|1|4301|2026-08-04 21:31|2026-08-04 21:31|mohan@bitssecureit.com
ZZ BACKUP - Scheduler Execution - Protected Field Validation - 2026-08-04|DocType Event|Scheduler Execution|Before Save||All|1|17492|2026-08-04 21:15|2026-08-04 21:15|mohan@bitssecureit.com
ZZ BACKUP - Tech Task Scheduler - Pre-Submission Validation - 2026-08-04|DocType Event|Tech Task Scheduler|Before Submit||All|1|1494|2026-08-04 21:15|2026-08-04 21:15|mohan@bitssecureit.com
ZZ Temp Flag Probe|DocType Event|DCS Handover Condition|Before Save||All|1|193|2026-08-08 19:05|2026-08-08 19:06|mohan@bitssecureit.com
zz_poc_hd_ticket_writeback|DocType Event|HD Ticket|After Save||All|1|1715|2026-08-04 21:23|2026-09-10 10:23|Administrator
zz_poc_probe|API||Before Insert|zz_poc_probe|All|1|39|2026-08-04 22:02|2026-08-04 22:15|mohan@bitssecureit.com
zz_poc_reassign_assignment|API||Before Insert|zz_poc_reassign_assignment|All|1|5409|2026-08-04 21:59|2026-09-10 15:58|Administrator
zz_poc_scheduler_execution_update_work|API||Before Insert|zz_poc_scheduler_execution_update_work|All|1|18503|2026-08-04 21:21|2026-09-10 15:58|Administrator
zz_poc_task_closure_guard|DocType Event|Task|Before Save||All|1|3612|2026-08-04 21:22|2026-09-10 13:31|Administrator
zz_poc_task_reopen|API||Before Insert|zz_poc_task_reopen|All|1|5354|2026-08-04 21:23|2026-09-10 15:58|Administrator
zz_poc_task_status_writeback|DocType Event|Task|After Save||All|1|1812|2026-08-04 21:23|2026-09-10 10:11|Administrator
zz_poc_timesheet_link_sync|DocType Event|Timesheet|After Save||All|1|1602|2026-08-04 21:59|2026-09-09 09:49|Administrator
zz_poc_timesheet_link_sync_submit|DocType Event|Timesheet|After Submit||All|1|1618|2026-08-04 21:59|2026-09-09 09:49|Administrator
zz_poc_timesheet_precancel|DocType Event|Timesheet|Before Cancel||All|1|2540|2026-08-04 21:59|2026-09-09 09:49|Administrator
zz_poc_tts_dispatch|DocType Event|Tech Task Scheduler|After Submit||All|1|3335|2026-08-04 21:18|2026-09-11 18:12|Administrator
zz_tmp_hook_probe|API||Before Insert|zz_tmp_hook_probe|All|1|55|2026-09-07 18:34|2026-09-08 11:04|Administrator
